timestamp,fold,epoch,train_loss,val_loss,val_auc,lr,best_val_auc,elapsed_s
2025-08-12T14:39:42.718594+00:00,3,68,0.439590,0.420284,0.962426,1.000000e-04,0.962588,378.17
2025-08-12T14:39:48.899436+00:00,3,69,0.438109,0.419967,0.962454,1.000000e-04,0.962588,384.35
2025-08-12T14:39:54.363991+00:00,3,70,0.438174,0.419075,0.962567,1.000000e-04,0.962588,389.82
2025-08-12T14:40:00.153751+00:00,3,71,0.439465,0.418393,0.962614,1.000000e-04,0.962614,395.61
2025-08-12T14:40:05.755528+00:00,3,72,0.438075,0.418917,0.962571,1.000000e-04,0.962614,401.21
2025-08-12T14:40:11.441504+00:00,3,73,0.438663,0.419846,0.962411,1.000000e-04,0.962614,406.89
2025-08-12T14:40:17.098513+00:00,3,74,0.437891,0.419535,0.962474,1.000000e-04,0.962614,412.55
2025-08-12T14:40:22.858063+00:00,3,75,0.437019,0.419053,0.962543,1.000000e-04,0.962614,418.31
2025-08-12T14:40:28.642252+00:00,3,76,0.438909,0.420019,0.962382,1.000000e-04,0.962614,424.10
2025-08-12T14:40:34.356826+00:00,3,77,0.437773,0.419172,0.962557,1.000000e-04,0.962614,429.81
2025-08-12T14:40:40.722370+00:00,3,78,0.437168,0.419639,0.962590,1.000000e-04,0.962614,436.18
2025-08-12T14:40:46.478919+00:00,3,79,0.436718,0.419897,0.962592,1.000000e-04,0.962614,441.93
2025-08-12T14:40:52.195462+00:00,3,80,0.436528,0.421311,0.962459,1.000000e-04,0.962614,447.65
2025-08-12T14:40:57.665854+00:00,3,81,0.437333,0.419615,0.962536,1.000000e-04,0.962614,453.12
2025-08-12T14:41:03.246793+00:00,3,82,0.435452,0.420699,0.962539,1.000000e-04,0.962614,458.70
2025-08-12T14:41:09.176881+00:00,3,83,0.434974,0.420584,0.962375,1.000000e-04,0.962614,464.63
2025-08-12T14:41:20.614211+00:00,4,1,0.557916,0.458669,0.955247,5.005000e-04,0.955247,5.91
2025-08-12T14:41:26.512599+00:00,4,2,0.492158,0.443862,0.958363,3.461460e-04,0.958363,11.80
2025-08-12T14:41:31.894734+00:00,4,3,0.483316,0.438724,0.959154,2.069013e-04,0.959154,17.19
2025-08-12T14:41:37.735502+00:00,4,4,0.477477,0.435311,0.959783,9.639601e-05,0.959783,23.03
2025-08-12T14:41:44.062265+00:00,4,5,0.474932,0.434189,0.960060,2.544727e-05,0.960060,29.35
2025-08-12T14:41:50.094275+00:00,4,6,0.472638,0.434260,0.959997,1.000000e-03,0.960060,35.39
2025-08-12T14:41:56.209113+00:00,4,7,0.481353,0.439906,0.959101,9.938503e-04,0.960060,41.50
2025-08-12T14:42:02.301635+00:00,4,8,0.474437,0.435187,0.959894,9.755527e-04,0.960060,47.59
2025-08-12T14:42:07.983413+00:00,4,9,0.472667,0.437158,0.959662,9.455578e-04,0.960060,53.27
2025-08-12T14:42:13.718298+00:00,4,10,0.469362,0.433109,0.960253,9.046040e-04,0.960253,59.01
2025-08-12T14:42:19.831163+00:00,4,11,0.466110,0.437943,0.959950,8.536998e-04,0.960253,65.12
2025-08-12T14:42:25.784100+00:00,4,12,0.464738,0.431192,0.960769,7.940987e-04,0.960769,71.08
2025-08-12T14:42:31.585743+00:00,4,13,0.462250,0.428490,0.961184,7.272683e-04,0.961184,76.88
2025-08-12T14:42:37.653334+00:00,4,14,0.462228,0.428197,0.961090,6.548540e-04,0.961184,82.94
2025-08-12T14:42:43.609988+00:00,4,15,0.458796,0.429106,0.961034,5.786390e-04,0.961184,88.90
2025-08-12T14:42:49.018407+00:00,4,16,0.457692,0.429774,0.960879,5.005000e-04,0.961184,94.31
2025-08-12T14:42:54.774988+00:00,4,17,0.457815,0.427039,0.961443,4.223610e-04,0.961443,100.07
2025-08-12T14:43:00.243473+00:00,4,18,0.454400,0.426322,0.961332,3.461460e-04,0.961443,105.53
2025-08-12T14:43:05.576023+00:00,4,19,0.453074,0.424375,0.961759,2.737317e-04,0.961759,110.87
2025-08-12T14:43:12.384714+00:00,4,20,0.451436,0.424928,0.961717,2.042852e-04,0.961759,117.68
2025-08-12T14:43:18.199462+00:00,4,21,0.451900,0.425981,0.961629,1.438566e-04,0.961759,123.49
2025-08-12T14:43:24.794775+00:00,4,22,0.449543,0.424822,0.961813,9.683676e-05,0.961813,130.09
2025-08-12T14:43:30.242424+00:00,4,23,0.449492,0.424207,0.961907,6.326527e-05,0.961907,135.53
2025-08-12T14:43:36.229369+00:00,4,24,0.448071,0.425356,0.961727,4.304678e-05,0.961907,141.52
2025-08-12T14:43:41.675501+00:00,4,25,0.447379,0.424723,0.961873,3.584200e-05,0.961907,146.97
2025-08-12T14:43:46.757719+00:00,4,26,0.449658,0.424589,0.961859,6.369065e-04,0.961907,152.05
2025-08-12T14:43:52.618330+00:00,4,27,0.454790,0.428728,0.961029,5.162651e-04,0.961907,157.91
2025-08-12T14:43:58.084149+00:00,4,28,0.452023,0.426837,0.961463,3.290683e-04,0.961907,163.38
2025-08-12T14:44:04.106226+00:00,4,29,0.451043,0.426901,0.961469,1.000000e-04,0.961907,169.40
2025-08-12T14:44:09.943205+00:00,4,30,0.448649,0.424385,0.961913,1.000000e-04,0.961913,175.23
2025-08-12T14:44:15.732391+00:00,4,31,0.446348,0.425076,0.961846,1.000000e-04,0.961913,181.02
2025-08-12T14:44:21.348554+00:00,4,32,0.446073,0.424094,0.961970,1.000000e-04,0.961970,186.64
2025-08-12T14:44:27.127956+00:00,4,33,0.445241,0.425264,0.961737,1.000000e-04,0.961970,192.42
2025-08-12T14:44:32.941050+00:00,4,34,0.446947,0.424687,0.961925,1.000000e-04,0.961970,198.23
2025-08-12T14:44:39.622292+00:00,4,35,0.446330,0.425024,0.961913,1.000000e-04,0.961970,204.91
2025-08-12T14:44:46.600934+00:00,4,36,0.444573,0.424254,0.961985,1.000000e-04,0.961985,211.89
2025-08-12T14:44:54.668777+00:00,4,37,0.444389,0.425574,0.961772,1.000000e-04,0.961985,219.96
2025-08-12T14:45:02.320102+00:00,4,38,0.444871,0.425120,0.961829,1.000000e-04,0.961985,227.61
2025-08-12T14:45:09.501724+00:00,4,39,0.444185,0.424414,0.962037,1.000000e-04,0.962037,234.79
2025-08-12T14:45:16.361175+00:00,4,40,0.443794,0.424429,0.961964,1.000000e-04,0.962037,241.65
2025-08-12T14:45:21.699913+00:00,4,41,0.443598,0.424327,0.962008,1.000000e-04,0.962037,246.99
2025-08-12T14:45:26.882176+00:00,4,42,0.443971,0.424701,0.962014,1.000000e-04,0.962037,252.17
2025-08-12T14:45:32.230260+00:00,4,43,0.444271,0.424535,0.962051,1.000000e-04,0.962051,257.52
2025-08-12T14:45:37.715740+00:00,4,44,0.443472,0.424007,0.962092,1.000000e-04,0.962092,263.01
2025-08-12T14:45:43.136394+00:00,4,45,0.442296,0.424489,0.961984,1.000000e-04,0.962092,268.43
2025-08-12T14:45:48.504305+00:00,4,46,0.443747,0.424895,0.961945,1.000000e-04,0.962092,273.80
2025-08-12T14:45:54.198709+00:00,4,47,0.442572,0.424500,0.962033,1.000000e-04,0.962092,279.49
2025-08-12T14:45:59.441180+00:00,4,48,0.443422,0.424144,0.962083,1.000000e-04,0.962092,284.73
2025-08-12T14:46:04.721985+00:00,4,49,0.441651,0.423989,0.962046,1.000000e-04,0.962092,290.01
2025-08-12T14:46:10.233675+00:00,4,50,0.441803,0.425283,0.961959,1.000000e-04,0.962092,295.53
2025-08-12T14:46:15.229600+00:00,4,51,0.443571,0.424387,0.962148,1.000000e-04,0.962148,300.52
2025-08-12T14:46:20.500311+00:00,4,52,0.441339,0.424326,0.962076,1.000000e-04,0.962148,305.79
2025-08-12T14:46:25.683157+00:00,4,53,0.441410,0.424815,0.962058,1.000000e-04,0.962148,310.97
2025-08-12T14:46:30.649586+00:00,4,54,0.442034,0.424456,0.962055,1.000000e-04,0.962148,315.94
2025-08-12T14:46:35.700793+00:00,4,55,0.440968,0.425723,0.961806,1.000000e-04,0.962148,320.99
2025-08-12T14:46:41.115340+00:00,4,56,0.441483,0.424154,0.962115,1.000000e-04,0.962148,326.41
2025-08-12T14:46:46.750198+00:00,4,57,0.442064,0.425938,0.961936,1.000000e-04,0.962148,332.04
2025-08-12T14:46:52.507636+00:00,4,58,0.440877,0.424164,0.962238,1.000000e-04,0.962238,337.80
2025-08-12T14:46:58.555079+00:00,4,59,0.440658,0.424063,0.962180,1.000000e-04,0.962238,343.85
2025-08-12T14:47:06.034823+00:00,4,60,0.438719,0.424982,0.962077,1.000000e-04,0.962238,351.33
2025-08-12T14:47:13.784379+00:00,4,61,0.439634,0.425201,0.962061,1.000000e-04,0.962238,359.08
2025-08-12T14:47:22.234858+00:00,4,62,0.438550,0.425076,0.961984,1.000000e-04,0.962238,367.53
2025-08-12T14:47:30.506522+00:00,4,63,0.440353,0.424472,0.962145,1.000000e-04,0.962238,375.80
2025-08-12T14:47:39.011093+00:00,4,64,0.439800,0.424399,0.962147,1.000000e-04,0.962238,384.30
2025-08-12T14:47:46.911419+00:00,4,65,0.439022,0.424251,0.962296,1.000000e-04,0.962296,392.20
2025-08-12T14:47:54.073139+00:00,4,66,0.439457,0.425050,0.962143,1.000000e-04,0.962296,399.36
2025-08-12T14:48:01.288710+00:00,4,67,0.438978,0.424714,0.962109,1.000000e-04,0.962296,406.58
2025-08-12T14:48:08.261847+00:00,4,68,0.438070,0.424188,0.962205,1.000000e-04,0.962296,413.55
2025-08-12T14:48:15.490787+00:00,4,69,0.438246,0.424578,0.962174,1.000000e-04,0.962296,420.78
2025-08-12T14:48:23.410900+00:00,4,70,0.438704,0.425611,0.962000,1.000000e-04,0.962296,428.70
2025-08-12T14:48:30.299938+00:00,4,71,0.438633,0.425484,0.962077,1.000000e-04,0.962296,435.59
2025-08-12T14:48:35.735799+00:00,4,72,0.435382,0.425305,0.962094,1.000000e-04,0.962296,441.03
2025-08-12T14:48:41.369694+00:00,4,73,0.436564,0.424618,0.962203,1.000000e-04,0.962296,446.66
2025-08-12T14:48:46.894359+00:00,4,74,0.438258,0.425235,0.962052,1.000000e-04,0.962296,452.19
2025-08-12T14:48:52.309859+00:00,4,75,0.436925,0.425859,0.962040,1.000000e-04,0.962296,457.60
2025-08-12T14:48:57.360004+00:00,4,76,0.435800,0.426327,0.961939,1.000000e-04,0.962296,462.65
2025-08-12T14:49:02.629077+00:00,4,77,0.436115,0.425851,0.962044,1.000000e-04,0.962296,467.92
